2010/2/10,1.452,27.25,27.1,27.27,26.8,52353207,1416630887,0.796796,20.167389,3.115899,8.224829,4.835267,0.1111,0,0,2.854,0.254,0
2010/2/11,0,27.25,27.3,27.43,27.13,42433493,1158106986,0.645822,20.167389,3.115899,8.224829,4.835267,0.1111,0,0,2.8137,0.254,1
2010/2/12,0.2569,27.32,27.32,27.39,27.01,42996538,1172146815,0.654391,20.219195,3.123903,8.245957,4.847687,0.1111,0,0,3.1284,0.254,0
2010/2/22,0.7321,27.52,27.5,27.86,27.31,54962054,1514144131,0.836501,20.367213,3.146772,8.306322,4.883176,0.1111,0,0,2.9776,0.254,1
2010/2/23,-2.4709,26.84,27.4,27.4,26.46,58278730,1561741344,0.88698,19.863953,3.069017,8.101079,4.762516,0.1111,0,0,2.8568,0.254,1
2010/2/24,1.0805,27.13,26.6,27.17,26.47,41526539,1115104355,0.632018,20.078578,3.102178,8.188609,4.813974,0.1111,0,0,2.9575,0.254,1
2010/2/25,1.7693,27.61,27.34,27.78,27.18,70181046,1933292935,1.068129,20.43382,3.157063,8.333487,4.899145,0.2222,1,0,3.3668,0.2963,0
2010/2/26,-1.0503,27.32,27.58,27.59,27.23,47802136,1310125196,0.72753,20.219195,3.123903,8.245957,4.847687,0.2222,1,0,3.2593,0.2963,0
2010/3/1,1.5373,27.74,27.3,27.83,27.24,54853038,1512700905,0.834842,20.530032,3.171928,8.372725,4.922213,0.2222,1,0,2.9297,0.2963,0
2010/3/2,-0.9373,27.48,27.76,27.85,27.32,49794992,1370930918,0.757861,20.337609,3.142198,8.294249,4.876078,0.2222,1,0,2.6861,0.2963,0
2010/3/3,0.4367,27.6,27.4,27.7,27.1,60662509,1663426536,0.92326,20.42642,3.15592,8.330469,4.897371,0.2222,1,0,2.7095,0.2963,0
2010/3/4,-3.5145,26.63,27.61,27.61,26.6,66887071,1812703035,1.017996,19.708535,3.045005,8.037695,4.725253,0.2222,1,0,3.2848,0.3077,1
2010/3/5,1.84,27.12,26.7,27.4,26.7,65125444,1767828333,0.991184,20.071177,3.101034,8.185591,4.812199,0.2222,1,0,3.304,0.3077,1
2010/3/8,-0.1475,27.08,27.2,27.24,26.89,41056891,1110187675,0.62487,20.041574,3.09646,8.173518,4.805102,0.1111,0,0,2.6695,0.2857,1
2010/3/9,0.4062,27.19,27.07,27.37,26.66,50165733,1357754260,0.763503,20.122984,3.109038,8.206719,4.82462,0.1111,0,0,2.6752,0.2857,1
2010/3/10,0.1839,27.24,27.26,27.7,27.12,57981724,1590176997,0.88246,20.159988,3.114755,8.22181,4.833492,0.2222,1,0,2.6736,0.3077,1
2010/3/11,2.2026,27.84,27.44,28,27.21,100812785,2790714615,1.534332,20.604041,3.183362,8.402908,4.939957,0.2222,1,0,2.5783,0.3086,1
2010/3/12,-0.467,27.71,27.86,28.19,27.65,89079721,2485689657,1.355759,20.507829,3.168498,8.36367,4.916889,0.1111,0,0,2.4353,0.2857,1
2010/3/15,0.2165,27.77,28,28.08,27.54,61473598,1705801776,0.935605,20.552234,3.175358,8.38178,4.927536,0.1111,0,0,2.3194,0.2857,1
2010/3/16,1.2604,28.12,27.73,28.23,27.7,64219134,1798765076,0.977391,20.811265,3.215379,8.48742,4.98964,0.2222,1,0,2.3779,0.3403,0
